id,question_id,isTrue,answer,explanation,indexation
4518,904,0,Réponse 3,Explication,3
4519,904,1,Réponse 4,Explication,4
4520,904,0,Réponse 5,Explication,5
4521,905,0,Réponse 1,Explication,1
4522,905,0,Réponse 2,Explication,2
4523,905,0,Réponse 3,Explication,3
4524,905,1,Réponse 4,Explication,4
4525,905,1,Réponse 5,Explication,5
4526,906,0,Réponse 1,Explication,1
4527,906,0,Réponse 2,Explication,2
4528,906,0,Réponse 3,Explication,3
4529,906,1,Réponse 4,Explication,4
4530,906,0,Réponse 5,Explication,5
4531,907,0,Réponse 1,Explication,1
4532,907,1,Réponse 2,Explication,2
4533,907,0,Réponse 3,Explication,3
4534,907,0,Réponse 4,Explication,4
4535,907,1,Réponse 5,Explication,5
4536,908,1,Réponse 1,Explication,1
4537,908,0,Réponse 2,Explication,2
4538,908,1,Réponse 3,Explication,3
4539,908,0,Réponse 4,Explication,4
4540,908,0,Réponse 5,Explication,5
4541,909,0,Réponse 1,Explication,1
4542,909,0,Réponse 2,Explication,2
4543,909,0,Réponse 3,Explication,3
4544,909,1,Réponse 4,Explication,4
4545,909,0,Réponse 5,Explication,5
4546,910,0,Réponse 1,Explication,1
4547,910,1,Réponse 2,Explication,2
4548,910,1,Réponse 3,Explication,3
4549,910,0,Réponse 4,Explication,4
4550,910,0,Réponse 5,Explication,5
4551,911,1,Réponse 1,Explication,1
4552,911,0,Réponse 2,Explication,2
4553,911,0,Réponse 3,Explication,3
4554,911,1,Réponse 4,Explication,4
4555,911,0,Réponse 5,Explication,5
4556,912,0,Réponse 1,Explication,1
4557,912,0,Réponse 2,Explication,2
4558,912,1,Réponse 3,Explication,3
4559,912,1,Réponse 4,Explication,4
4560,912,0,Réponse 5,Explication,5
4561,913,0,Réponse 1,Explication,1
4562,913,1,Réponse 2,Explication,2
4563,913,0,Réponse 3,Explication,3
4564,913,0,Réponse 4,Explication,4
4565,913,0,Réponse 5,Explication,5
4566,914,0,Réponse 1,Explication,1
4567,914,0,Réponse 2,Explication,2
4568,914,0,Réponse 3,Explication,3
4569,914,1,Réponse 4,Explication,4
4570,914,0,Réponse 5,Explication,5
4571,915,0,Réponse 1,Explication,1
4572,915,0,Réponse 2,Explication,2
4573,915,1,Réponse 3,Explication,3
4574,915,0,Réponse 4,Explication,4
4575,915,0,Réponse 5,Explication,5
4576,916,1,Réponse 1,Explication,1
4577,916,0,Réponse 2,Explication,2
4578,916,1,Réponse 3,Explication,3
4579,916,0,Réponse 4,Explication,4
4580,916,0,Réponse 5,Explication,5
4581,917,1,Réponse 1,Explication,1
4582,917,0,Réponse 2,Explication,2
4583,917,0,Réponse 3,Explication,3
4584,917,0,Réponse 4,Explication,4
4585,917,1,Réponse 5,Explication,5
4586,918,1,Réponse 1,Explication,1
4587,918,0,Réponse 2,Explication,2
4588,918,0,Réponse 3,Explication,3
4589,918,0,Réponse 4,Explication,4
4590,918,0,Réponse 5,Explication,5
4591,919,0,Réponse 1,Explication,1
4592,919,0,Réponse 2,Explication,2
4593,919,0,Réponse 3,Explication,3
4594,919,1,Réponse 4,Explication,4
4595,919,0,Réponse 5,Explication,5
4596,920,0,Réponse 1,Explication,1
4597,920,0,Réponse 2,Explication,2
4598,920,1,Réponse 3,Explication,3
4599,920,1,Réponse 4,Explication,4
4600,920,0,Réponse 5,Explication,5
4601,921,0,Réponse 1,Explication,1
4602,921,0,Réponse 2,Explication,2
4603,921,0,Réponse 3,Explication,3
4604,921,1,Réponse 4,Explication,4
4605,921,0,Réponse 5,Explication,5
4606,922,1,Réponse 1,Explication,1
4607,922,0,Réponse 2,Explication,2
4608,922,0,Réponse 3,Explication,3
4609,922,0,Réponse 4,Explication,4
4610,922,1,Réponse 5,Explication,5
4611,923,0,Réponse 1,Explication,1
4612,923,1,Réponse 2,Explication,2
4613,923,1,Réponse 3,Explication,3
4614,923,0,Réponse 4,Explication,4
4615,923,0,Réponse 5,Explication,5
4616,924,0,Réponse 1,Explication,1
4617,924,0,Réponse 2,Explication,2
4618,924,0,Réponse 3,Explication,3
4619,924,1,Réponse 4,Explication,4
4620,924,0,Réponse 5,Explication,5
4621,925,0,Réponse 1,Explication,1
4622,925,1,Réponse 2,Explication,2
4623,925,0,Réponse 3,Explication,3
4624,925,1,Réponse 4,Explication,4
4625,925,0,Réponse 5,Explication,5
4626,926,1,Réponse 1,Explication,1
4627,926,0,Réponse 2,Explication,2
4628,926,0,Réponse 3,Explication,3
4629,926,1,Réponse 4,Explication,4
4630,926,0,Réponse 5,Explication,5
4631,927,1,Réponse 1,Explication,1
4632,927,0,Réponse 2,Explication,2
4633,927,1,Réponse 3,Explication,3
4634,927,0,Réponse 4,Explication,4
4635,927,0,Réponse 5,Explication,5
4636,928,0,Réponse 1,Explication,1
4637,928,0,Réponse 2,Explication,2
4638,928,0,Réponse 3,Explication,3
4639,928,0,Réponse 4,Explication,4
4640,928,1,Réponse 5,Explication,5
4641,929,0,Réponse 1,Explication,1
4642,929,0,Réponse 2,Explication,2
4643,929,1,Réponse 3,Explication,3
4644,929,0,Réponse 4,Explication,4
4645,929,0,Réponse 5,Explication,5
4646,930,0,Réponse 1,Explication,1
4647,930,0,Réponse 2,Explication,2
4648,930,1,Réponse 3,Explication,3
4649,930,0,Réponse 4,Explication,4
4650,930,0,Réponse 5,Explication,5
4651,931,1,Réponse 1,Explication,1
4652,931,0,Réponse 2,Explication,2
4653,931,0,Réponse 3,Explication,3
4654,931,0,Réponse 4,Explication,4
4655,931,1,Réponse 5,Explication,5
4656,932,1,Réponse 1,Explication,1
4657,932,1,Réponse 2,Explication,2
4658,932,0,Réponse 3,Explication,3
4659,932,0,Réponse 4,Explication,4
4660,932,0,Réponse 5,Explication,5
4661,933,0,Réponse 1,Explication,1
4662,933,0,Réponse 2,Explication,2
4663,933,1,Réponse 3,Explication,3
4664,933,0,Réponse 4,Explication,4
4665,933,0,Réponse 5,Explication,5
4666,934,0,Réponse 1,Explication,1
4667,934,0,Réponse 2,Explication,2
4668,934,0,Réponse 3,Explication,3
4669,934,0,Réponse 4,Explication,4
4670,934,1,Réponse 5,Explication,5
4671,935,0,Réponse 1,Explication,1
4672,935,1,Réponse 2,Explication,2
4673,935,0,Réponse 3,Explication,3
4674,935,0,Réponse 4,Explication,4
4675,935,1,Réponse 5,Explication,5
4676,936,0,Réponse 1,Explication,1
4677,936,0,Réponse 2,Explication,2
4678,936,1,Réponse 3,Explication,3
4679,936,0,Réponse 4,Explication,4
4680,936,0,Réponse 5,Explication,5
4681,937,0,Réponse 1,Explication,1
4682,937,1,Réponse 2,Explication,2
4683,937,1,Réponse 3,Explication,3
4684,937,0,Réponse 4,Explication,4
4685,937,0,Réponse 5,Explication,5
4686,938,1,Réponse 1,Explication,1
4687,938,1,Réponse 2,Explication,2
4688,938,0,Réponse 3,Explication,3
4689,938,0,Réponse 4,Explication,4
4690,938,0,Réponse 5,Explication,5
4691,939,0,Réponse 1,Explication,1
4692,939,0,Réponse 2,Explication,2
4693,939,0,Réponse 3,Explication,3
4694,939,0,Réponse 4,Explication,4
4695,939,1,Réponse 5,Explication,5
4696,940,1,Réponse 1,Explication,1
4697,940,1,Réponse 2,Explication,2
4698,940,0,Réponse 3,Explication,3
4699,940,0,Réponse 4,Explication,4
4700,940,0,Réponse 5,Explication,5
4701,941,0,Réponse 1,Explication,1
4702,941,0,Réponse 2,Explication,2
4703,941,0,Réponse 3,Explication,3
4704,941,1,Réponse 4,Explication,4
4705,941,1,Réponse 5,Explication,5
4706,942,1,Réponse 1,Explication,1
4707,942,1,Réponse 2,Explication,2
4708,942,0,Réponse 3,Explication,3
4709,942,0,Réponse 4,Explication,4
4710,942,0,Réponse 5,Explication,5
4711,943,1,Réponse 1,Explication,1
4712,943,0,Réponse 2,Explication,2
4713,943,0,Réponse 3,Explication,3
4714,943,0,Réponse 4,Explication,4
4715,943,0,Réponse 5,Explication,5
4716,944,0,Réponse 1,Explication,1
4717,944,0,Réponse 2,Explication,2
4718,944,0,Réponse 3,Explication,3
4719,944,0,Réponse 4,Explication,4
4720,944,1,Réponse 5,Explication,5
4721,945,0,Réponse 1,Explication,1
4722,945,0,Réponse 2,Explication,2
4723,945,0,Réponse 3,Explication,3
4724,945,1,Réponse 4,Explication,4
4725,945,0,Réponse 5,Explication,5
4726,946,1,Réponse 1,Explication,1
4727,946,0,Réponse 2,Explication,2
4728,946,0,Réponse 3,Explication,3
4729,946,1,Réponse 4,Explication,4
4730,946,0,Réponse 5,Explication,5
4731,947,0,Réponse 1,Explication,1
4732,947,0,Réponse 2,Explication,2
4733,947,1,Réponse 3,Explication,3
4734,947,1,Réponse 4,Explication,4
4735,947,0,Réponse 5,Explication,5
4736,948,0,Réponse 1,Explication,1
4737,948,0,Réponse 2,Explication,2
4738,948,0,Réponse 3,Explication,3
4739,948,0,Réponse 4,Explication,4
4740,948,1,Réponse 5,Explication,5
4741,949,0,Réponse 1,Explication,1
4742,949,1,Réponse 2,Explication,2
4743,949,0,Réponse 3,Explication,3
4744,949,0,Réponse 4,Explication,4
4745,949,0,Réponse 5,Explication,5
4746,950,0,Réponse 1,Explication,1
4747,950,1,Réponse 2,Explication,2
4748,950,0,Réponse 3,Explication,3
4749,950,1,Réponse 4,Explication,4
4750,950,0,Réponse 5,Explication,5
4751,951,1,Réponse 1,Explication,1
4752,951,0,Réponse 2,Explication,2
4753,951,0,Réponse 3,Explication,3
4754,951,0,Réponse 4,Explication,4
4755,951,0,Réponse 5,Explication,5
4756,952,1,Réponse 1,Explication,1
4757,952,0,Réponse 2,Explication,2
4758,952,0,Réponse 3,Explication,3
4759,952,0,Réponse 4,Explication,4
4760,952,1,Réponse 5,Explication,5
4761,953,0,Réponse 1,Explication,1
4762,953,0,Réponse 2,Explication,2
4763,953,1,Réponse 3,Explication,3
4764,953,0,Réponse 4,Explication,4
4765,953,1,Réponse 5,Explication,5
4766,954,1,Réponse 1,Explication,1
4767,954,0,Réponse 2,Explication,2
4768,954,0,Réponse 3,Explication,3
4769,954,0,Réponse 4,Explication,4
4770,954,0,Réponse 5,Explication,5
4771,955,0,Réponse 1,Explication,1
4772,955,1,Réponse 2,Explication,2
4773,955,0,Réponse 3,Explication,3
4774,955,1,Réponse 4,Explication,4
4775,955,0,Réponse 5,Explication,5
4776,956,0,Réponse 1,Explication,1
4777,956,1,Réponse 2,Explication,2
4778,956,0,Réponse 3,Explication,3
4779,956,0,Réponse 4,Explication,4
4780,956,1,Réponse 5,Explication,5
4781,957,0,Réponse 1,Explication,1
4782,957,0,Réponse 2,Explication,2
4783,957,1,Réponse 3,Explication,3
4784,957,0,Réponse 4,Explication,4
4785,957,1,Réponse 5,Explication,5
4786,958,0,Réponse 1,Explication,1
4787,958,0,Réponse 2,Explication,2
4788,958,0,Réponse 3,Explication,3
4789,958,1,Réponse 4,Explication,4
4790,958,0,Réponse 5,Explication,5
4791,959,1,Réponse 1,Explication,1
4792,959,0,Réponse 2,Explication,2
4793,959,0,Réponse 3,Explication,3
4794,959,0,Réponse 4,Explication,4
4795,959,0,Réponse 5,Explication,5
4796,960,0,Réponse 1,Explication,1
4797,960,0,Réponse 2,Explication,2
4798,960,0,Réponse 3,Explication,3
4799,960,0,Réponse 4,Explication,4
4800,960,1,Réponse 5,Explication,5
4801,961,1,Réponse 1,Explication,1
4802,961,0,Réponse 2,Explication,2
4803,961,0,Réponse 3,Explication,3
4804,961,0,Réponse 4,Explication,4
4805,961,1,Réponse 5,Explication,5
4806,962,0,Réponse 1,Explication,1
4807,962,1,Réponse 2,Explication,2
4808,962,1,Réponse 3,Explication,3
4809,962,0,Réponse 4,Explication,4
4810,962,0,Réponse 5,Explication,5
4811,963,0,Réponse 1,Explication,1
4812,963,0,Réponse 2,Explication,2
4813,963,1,Réponse 3,Explication,3
4814,963,0,Réponse 4,Explication,4
4815,963,0,Réponse 5,Explication,5
4816,964,0,Réponse 1,Explication,1
4817,964,0,Réponse 2,Explication,2
4818,964,0,Réponse 3,Explication,3
4819,964,0,Réponse 4,Explication,4
4820,964,1,Réponse 5,Explication,5
4821,965,1,Réponse 1,Explication,1
4822,965,0,Réponse 2,Explication,2
4823,965,0,Réponse 3,Explication,3
4824,965,0,Réponse 4,Explication,4
4825,965,1,Réponse 5,Explication,5
4826,966,0,Réponse 1,Explication,1
4827,966,0,Réponse 2,Explication,2
4828,966,0,Réponse 3,Explication,3
4829,966,1,Réponse 4,Explication,4
4830,966,0,Réponse 5,Explication,5
4831,967,0,Réponse 1,Explication,1
4832,967,0,Réponse 2,Explication,2
4833,967,1,Réponse 3,Explication,3
4834,967,1,Réponse 4,Explication,4
4835,967,0,Réponse 5,Explication,5
4836,968,0,Réponse 1,Explication,1
4837,968,1,Réponse 2,Explication,2
4838,968,0,Réponse 3,Explication,3
4839,968,1,Réponse 4,Explication,4
4840,968,0,Réponse 5,Explication,5
4841,969,0,Réponse 1,Explication,1
4842,969,1,Réponse 2,Explication,2
4843,969,0,Réponse 3,Explication,3
4844,969,0,Réponse 4,Explication,4
4845,969,0,Réponse 5,Explication,5
4846,970,1,Réponse 1,Explication,1
4847,970,0,Réponse 2,Explication,2
4848,970,1,Réponse 3,Explication,3
4849,970,0,Réponse 4,Explication,4
4850,970,0,Réponse 5,Explication,5
4851,971,0,Réponse 1,Explication,1
4852,971,1,Réponse 2,Explication,2
4853,971,0,Réponse 3,Explication,3
4854,971,0,Réponse 4,Explication,4
4855,971,1,Réponse 5,Explication,5
4856,972,0,Réponse 1,Explication,1
4857,972,1,Réponse 2,Explication,2
4858,972,0,Réponse 3,Explication,3
4859,972,0,Réponse 4,Explication,4
4860,972,1,Réponse 5,Explication,5
4861,973,1,Réponse 1,Explication,1
4862,973,0,Réponse 2,Explication,2
4863,973,0,Réponse 3,Explication,3
4864,973,0,Réponse 4,Explication,4
4865,973,0,Réponse 5,Explication,5
4866,974,0,Réponse 1,Explication,1
4867,974,1,Réponse 2,Explication,2
4868,974,0,Réponse 3,Explication,3
4869,974,0,Réponse 4,Explication,4
4870,974,0,Réponse 5,Explication,5
4871,975,0,Réponse 1,Explication,1
4872,975,0,Réponse 2,Explication,2
4873,975,0,Réponse 3,Explication,3
4874,975,0,Réponse 4,Explication,4
4875,975,1,Réponse 5,Explication,5
4876,976,0,Réponse 1,Explication,1
4877,976,0,Réponse 2,Explication,2
4878,976,1,Réponse 3,Explication,3
4879,976,0,Réponse 4,Explication,4
4880,976,1,Réponse 5,Explication,5
4881,977,0,Réponse 1,Explication,1
4882,977,0,Réponse 2,Explication,2
4883,977,1,Réponse 3,Explication,3
4884,977,0,Réponse 4,Explication,4
4885,977,1,Réponse 5,Explication,5
4886,978,1,Réponse 1,Explication,1
4887,978,0,Réponse 2,Explication,2
4888,978,0,Réponse 3,Explication,3
4889,978,0,Réponse 4,Explication,4
4890,978,0,Réponse 5,Explication,5
4891,979,0,Réponse 1,Explication,1
4892,979,0,Réponse 2,Explication,2
4893,979,0,Réponse 3,Explication,3
4894,979,0,Réponse 4,Explication,4
4895,979,1,Réponse 5,Explication,5
4896,980,1,Réponse 1,Explication,1
4897,980,0,Réponse 2,Explication,2
4898,980,0,Réponse 3,Explication,3
4899,980,0,Réponse 4,Explication,4
4900,980,1,Réponse 5,Explication,5
4901,981,1,Réponse 1,Explication,1
4902,981,0,Réponse 2,Explication,2
4903,981,0,Réponse 3,Explication,3
4904,981,0,Réponse 4,Explication,4
4905,981,0,Réponse 5,Explication,5
4906,982,0,Réponse 1,Explication,1
4907,982,0,Réponse 2,Explication,2
4908,982,0,Réponse 3,Explication,3
4909,982,1,Réponse 4,Explication,4
4910,982,1,Réponse 5,Explication,5
4911,983,0,Réponse 1,Explication,1
4912,983,1,Réponse 2,Explication,2
4913,983,0,Réponse 3,Explication,3
4914,983,0,Réponse 4,Explication,4
4915,983,1,Réponse 5,Explication,5
4916,984,0,Réponse 1,Explication,1
4917,984,0,Réponse 2,Explication,2
4918,984,0,Réponse 3,Explication,3
4919,984,1,Réponse 4,Explication,4
4920,984,0,Réponse 5,Explication,5
4921,985,1,Réponse 1,Explication,1
4922,985,0,Réponse 2,Explication,2
4923,985,1,Réponse 3,Explication,3
4924,985,0,Réponse 4,Explication,4
4925,985,0,Réponse 5,Explication,5
4926,986,1,Réponse 1,Explication,1
4927,986,0,Réponse 2,Explication,2
4928,986,0,Réponse 3,Explication,3
4929,986,0,Réponse 4,Explication,4
4930,986,1,Réponse 5,Explication,5
4931,987,1,Réponse 1,Explication,1
4932,987,0,Réponse 2,Explication,2
4933,987,0,Réponse 3,Explication,3
4934,987,1,Réponse 4,Explication,4
4935,987,0,Réponse 5,Explication,5
4936,988,0,Réponse 1,Explication,1
4937,988,0,Réponse 2,Explication,2
4938,988,0,Réponse 3,Explication,3
4939,988,0,Réponse 4,Explication,4
4940,988,1,Réponse 5,Explication,5
4941,989,0,Réponse 1,Explication,1
4942,989,1,Réponse 2,Explication,2
4943,989,0,Réponse 3,Explication,3
4944,989,0,Réponse 4,Explication,4
4945,989,0,Réponse 5,Explication,5
4946,990,0,Réponse 1,Explication,1
4947,990,0,Réponse 2,Explication,2
4948,990,0,Réponse 3,Explication,3
4949,990,0,Réponse 4,Explication,4
4950,990,1,Réponse 5,Explication,5
4951,991,1,Réponse 1,Explication,1
4952,991,0,Réponse 2,Explication,2
4953,991,0,Réponse 3,Explication,3
4954,991,0,Réponse 4,Explication,4
4955,991,1,Réponse 5,Explication,5
4956,992,1,Réponse 1,Explication,1
4957,992,1,Réponse 2,Explication,2
4958,992,0,Réponse 3,Explication,3
4959,992,0,Réponse 4,Explication,4
4960,992,0,Réponse 5,Explication,5
4961,993,0,Réponse 1,Explication,1
4962,993,0,Réponse 2,Explication,2
4963,993,1,Réponse 3,Explication,3
4964,993,0,Réponse 4,Explication,4
4965,993,0,Réponse 5,Explication,5
4966,994,1,Réponse 1,Explication,1
4967,994,0,Réponse 2,Explication,2
4968,994,0,Réponse 3,Explication,3
4969,994,0,Réponse 4,Explication,4
4970,994,0,Réponse 5,Explication,5
4971,995,0,Réponse 1,Explication,1
4972,995,0,Réponse 2,Explication,2
4973,995,0,Réponse 3,Explication,3
4974,995,1,Réponse 4,Explication,4
4975,995,1,Réponse 5,Explication,5
4976,996,0,Réponse 1,Explication,1
4977,996,1,Réponse 2,Explication,2
4978,996,0,Réponse 3,Explication,3
4979,996,0,Réponse 4,Explication,4
4980,996,0,Réponse 5,Explication,5
4981,997,1,Réponse 1,Explication,1
4982,997,0,Réponse 2,Explication,2
4983,997,0,Réponse 3,Explication,3
4984,997,1,Réponse 4,Explication,4
4985,997,0,Réponse 5,Explication,5
4986,998,0,Réponse 1,Explication,1
4987,998,0,Réponse 2,Explication,2
4988,998,0,Réponse 3,Explication,3
4989,998,1,Réponse 4,Explication,4
4990,998,1,Réponse 5,Explication,5
4991,999,0,Réponse 1,Explication,1
4992,999,0,Réponse 2,Explication,2
4993,999,0,Réponse 3,Explication,3
4994,999,0,Réponse 4,Explication,4
4995,999,1,Réponse 5,Explication,5
4996,1000,1,Réponse 1,Explication,1
4997,1000,1,Réponse 2,Explication,2
4998,1000,0,Réponse 3,Explication,3
4999,1000,0,Réponse 4,Explication,4
5000,1000,0,Réponse 5,Explication,5
5001,1001,0,Réponse 1,Explication,1
5002,1001,0,Réponse 2,Explication,2
5003,1001,0,Réponse 3,Explication,3
5004,1001,1,Réponse 4,Explication,4
5005,1001,1,Réponse 5,Explication,5
5006,1002,1,Réponse 1,Explication,1
5007,1002,0,Réponse 2,Explication,2
5008,1002,1,Réponse 3,Explication,3
5009,1002,0,Réponse 4,Explication,4
5010,1002,0,Réponse 5,Explication,5
5011,1003,0,Réponse 1,Explication,1
5012,1003,1,Réponse 2,Explication,2
5013,1003,0,Réponse 3,Explication,3
5014,1003,0,Réponse 4,Explication,4
5015,1003,0,Réponse 5,Explication,5
5016,1004,0,Réponse 1,Explication,1
5017,1004,0,Réponse 2,Explication,2
5018,1004,1,Réponse 3,Explication,3
5019,1004,0,Réponse 4,Explication,4
5020,1004,0,Réponse 5,Explication,5
5021,1005,0,Réponse 1,Explication,1
5022,1005,0,Réponse 2,Explication,2
5023,1005,0,Réponse 3,Explication,3
5024,1005,1,Réponse 4,Explication,4
5025,1005,0,Réponse 5,Explication,5
5026,1006,1,Réponse 1,Explication,1
5027,1006,0,Réponse 2,Explication,2
5028,1006,0,Réponse 3,Explication,3
5029,1006,1,Réponse 4,Explication,4
5030,1006,0,Réponse 5,Explication,5
5031,1007,0,Réponse 1,Explication,1
5032,1007,0,Réponse 2,Explication,2
5033,1007,1,Réponse 3,Explication,3
5034,1007,0,Réponse 4,Explication,4
5035,1007,1,Réponse 5,Explication,5
